date,dew,temp,press,wnd_spd,snow,rain,pollution
2014-07-02 09:00:00,21,22.0,1004.0,0.89,0,2,52.0
2014-07-02 10:00:00,21,23.0,1004.0,0.89,0,0,33.0
2014-07-02 11:00:00,21,24.0,1004.0,1.79,0,0,50.0
2014-07-02 12:00:00,21,24.0,1003.0,3.58,0,0,56.0
2014-07-02 13:00:00,21,25.0,1003.0,0.89,0,0,64.0
2014-07-02 14:00:00,21,25.0,1002.0,1.78,0,0,66.0
2014-07-02 15:00:00,21,26.0,1002.0,2.67,0,0,72.0
2014-07-02 16:00:00,21,26.0,1002.0,3.56,0,0,78.0
2014-07-02 17:00:00,21,26.0,1001.0,1.79,0,0,78.0
2014-07-02 18:00:00,22,25.0,1001.0,3.58,0,0,84.0
2014-07-02 19:00:00,21,24.0,1002.0,5.37,0,0,98.0
2014-07-02 20:00:00,21,24.0,1002.0,8.5,0,0,110.0
2014-07-02 21:00:00,21,24.0,1003.0,10.29,0,0,114.0
2014-07-02 22:00:00,21,23.0,1003.0,0.89,0,0,101.0
2014-07-02 23:00:00,21,23.0,1003.0,1.78,0,0,111.0
2014-07-03 00:00:00,21,23.0,1001.0,4.02,0,0,110.0
2014-07-03 01:00:00,21,23.0,1001.0,7.15,0,0,134.0
2014-07-03 02:00:00,21,23.0,1001.0,8.94,0,0,169.0
2014-07-03 03:00:00,21,23.0,1001.0,9.83,0,0,190.0
2014-07-03 04:00:00,21,23.0,1001.0,0.89,0,0,214.0
2014-07-03 05:00:00,22,23.0,1002.0,1.78,0,0,239.0
2014-07-03 06:00:00,22,23.0,1002.0,1.79,0,0,250.0
2014-07-03 07:00:00,22,23.0,1002.0,3.58,0,0,259.0
2014-07-03 08:00:00,22,24.0,1002.0,5.37,0,0,263.0
2014-07-03 09:00:00,22,25.0,1002.0,7.16,0,0,280.0
2014-07-03 10:00:00,22,26.0,1002.0,8.95,0,0,277.0
2014-07-03 11:00:00,22,27.0,1001.0,10.74,0,0,274.0
2014-07-03 12:00:00,22,28.0,1001.0,1.79,0,0,256.0
2014-07-03 13:00:00,22,28.0,1001.0,1.79,0,0,232.0
2014-07-03 14:00:00,22,28.0,1000.0,3.58,0,0,212.0
2014-07-03 15:00:00,22,29.0,999.0,5.37,0,0,177.0
2014-07-03 16:00:00,22,30.0,1000.0,8.5,0,0,175.0
2014-07-03 17:00:00,22,29.0,1000.0,10.29,0,0,167.0
2014-07-03 18:00:00,22,29.0,1000.0,13.42,0,0,161.0
2014-07-03 19:00:00,23,28.0,1001.0,15.21,0,0,150.0
2014-07-03 20:00:00,22,28.0,1000.0,18.34,0,0,153.0
2014-07-03 21:00:00,23,26.0,1001.0,0.89,0,0,206.0
2014-07-03 22:00:00,23,25.0,1001.0,1.78,0,0,237.0
2014-07-03 23:00:00,23,25.0,1002.0,2.67,0,0,250.0
2014-07-04 00:00:00,23,25.0,1002.0,1.79,0,0,295.0
2014-07-04 01:00:00,23,24.0,1002.0,0.89,0,0,291.0
2014-07-04 02:00:00,23,24.0,1002.0,0.89,0,0,299.0
2014-07-04 03:00:00,23,24.0,1002.0,1.78,0,0,303.0
2014-07-04 04:00:00,22,24.0,1003.0,2.67,0,0,293.0
2014-07-04 05:00:00,22,24.0,1004.0,3.56,0,0,281.0
2014-07-04 06:00:00,23,24.0,1004.0,6.69,0,0,259.0
2014-07-04 07:00:00,23,25.0,1004.0,9.82,0,0,226.0
2014-07-04 08:00:00,22,26.0,1005.0,1.79,0,0,201.0
2014-07-04 09:00:00,22,28.0,1005.0,3.13,0,0,185.0
2014-07-04 10:00:00,23,30.0,1005.0,0.89,0,0,153.0
2014-07-04 11:00:00,23,31.0,1005.0,1.78,0,0,145.0
2014-07-04 12:00:00,22,32.0,1005.0,3.57,0,0,152.0
2014-07-04 13:00:00,23,31.0,1004.0,5.36,0,0,137.0
2014-07-04 14:00:00,23,34.0,1004.0,7.15,0,0,137.0
2014-07-04 15:00:00,23,33.0,1004.0,4.02,0,0,139.0
2014-07-04 16:00:00,23,32.0,1004.0,8.04,0,0,178.0
2014-07-04 17:00:00,24,30.0,1004.0,12.06,0,0,200.0
2014-07-04 18:00:00,23,29.0,1005.0,16.98,0,0,213.0
2014-07-04 19:00:00,22,28.0,1005.0,21.0,0,0,148.0
2014-07-04 20:00:00,22,27.0,1005.0,22.79,0,0,194.0
2014-07-04 21:00:00,21,26.0,1007.0,25.92,0,0,172.0
2014-07-04 22:00:00,22,26.0,1007.0,27.71,0,0,151.0
2014-07-04 23:00:00,22,25.0,1007.0,1.79,0,0,156.0
2014-07-05 00:00:00,22,25.0,1007.0,0.89,0,0,168.0
2014-07-05 01:00:00,21,24.0,1007.0,0.89,0,0,172.0
2014-07-05 02:00:00,21,23.0,1007.0,1.78,0,0,174.0
2014-07-05 03:00:00,21,24.0,1007.0,2.67,0,0,169.0
2014-07-05 04:00:00,21,23.0,1007.0,3.56,0,0,158.0
2014-07-05 05:00:00,21,23.0,1007.0,1.79,0,0,152.0
2014-07-05 06:00:00,22,23.0,1007.0,0.89,0,0,149.0
2014-07-05 07:00:00,22,24.0,1008.0,1.79,0,0,148.0
2014-07-05 08:00:00,22,25.0,1008.0,3.58,0,0,125.0
2014-07-05 09:00:00,23,26.0,1008.0,5.37,0,0,112.0
2014-07-05 10:00:00,23,27.0,1008.0,8.5,0,0,105.0
2014-07-05 11:00:00,23,29.0,1008.0,10.29,0,0,114.0
2014-07-05 12:00:00,22,29.0,1007.0,12.08,0,0,96.0
2014-07-05 13:00:00,22,30.0,1007.0,15.21,0,0,80.0
2014-07-05 14:00:00,22,31.0,1006.0,18.34,0,0,71.0
2014-07-05 15:00:00,22,31.0,1006.0,21.47,0,0,67.0
2014-07-05 16:00:00,21,31.0,1005.0,4.02,0,0,74.0
2014-07-05 17:00:00,21,31.0,1005.0,4.02,0,0,70.0
2014-07-05 18:00:00,21,30.0,1005.0,7.15,0,0,77.0
2014-07-05 19:00:00,22,29.0,1005.0,11.17,0,0,77.0
2014-07-05 20:00:00,22,28.0,1005.0,12.96,0,0,91.0
2014-07-05 21:00:00,22,27.0,1006.0,14.75,0,0,107.0
2014-07-05 22:00:00,22,27.0,1006.0,15.64,0,0,157.0
2014-07-05 23:00:00,23,26.0,1006.0,17.43,0,0,184.0
2014-07-06 00:00:00,23,26.0,1006.0,20.56,0,0,182.0
2014-07-06 01:00:00,23,26.0,1005.0,23.69,0,0,207.0
2014-07-06 02:00:00,23,25.0,1005.0,25.48,0,0,233.0
2014-07-06 03:00:00,23,25.0,1005.0,28.61,0,0,212.0
2014-07-06 04:00:00,22,24.0,1005.0,30.4,0,0,209.0
2014-07-06 05:00:00,22,24.0,1005.0,33.53,0,0,237.0
2014-07-06 06:00:00,23,24.0,1006.0,35.32,0,0,252.0
2014-07-06 07:00:00,23,25.0,1006.0,37.11,0,0,233.0
2014-07-06 08:00:00,22,25.0,1006.0,40.24,0,0,240.0
2014-07-06 09:00:00,23,26.0,1006.0,42.03,0,0,218.0
2014-07-06 10:00:00,22,27.0,1006.0,43.82,0,0,217.0
2014-07-06 11:00:00,23,28.0,1006.0,46.95,0,0,196.0
2014-07-06 12:00:00,23,29.0,1005.0,50.08,0,0,180.0
2014-07-06 13:00:00,23,30.0,1005.0,51.87,0,0,157.0
2014-07-06 14:00:00,23,30.0,1004.0,55.0,0,0,153.0
2014-07-06 15:00:00,24,30.0,1004.0,58.13,0,0,153.0
2014-07-06 16:00:00,24,30.0,1004.0,62.15,0,0,150.0
2014-07-06 17:00:00,24,30.0,1003.0,66.17,0,0,158.0
2014-07-06 18:00:00,23,30.0,1003.0,69.3,0,0,168.0
2014-07-06 19:00:00,23,29.0,1004.0,72.43,0,0,167.0
2014-07-06 20:00:00,23,28.0,1004.0,74.22,0,0,184.0
2014-07-06 21:00:00,23,28.0,1005.0,76.01,0,0,194.0
2014-07-06 22:00:00,23,27.0,1005.0,79.14,0,0,181.0
2014-07-06 23:00:00,23,27.0,1005.0,80.93,0,0,153.0
2014-07-07 00:00:00,22,26.0,1004.0,82.72,0,0,139.0
2014-07-07 01:00:00,22,25.0,1005.0,84.51,0,0,133.0
2014-07-07 02:00:00,21,25.0,1005.0,86.3,0,0,130.0
2014-07-07 03:00:00,21,25.0,1005.0,0.89,0,0,116.0
2014-07-07 04:00:00,21,24.0,1005.0,1.78,0,0,114.0
2014-07-07 05:00:00,21,24.0,1005.0,1.79,0,0,99.0
2014-07-07 06:00:00,21,24.0,1005.0,3.58,0,0,94.0
2014-07-07 07:00:00,22,25.0,1005.0,6.71,0,0,84.0
2014-07-07 08:00:00,22,26.0,1005.0,9.84,0,0,80.0
2014-07-07 09:00:00,22,27.0,1004.0,12.97,0,0,80.0
2014-07-07 10:00:00,22,28.0,1004.0,14.76,0,0,88.0
2014-07-07 11:00:00,22,29.0,1004.0,16.55,0,0,103.0
2014-07-07 12:00:00,23,30.0,1003.0,19.68,0,0,132.0
2014-07-07 13:00:00,23,31.0,1002.0,22.81,0,0,151.0
2014-07-07 14:00:00,23,31.0,1002.0,27.73,0,0,165.0
2014-07-07 15:00:00,23,30.0,1001.0,32.65,0,0,182.0
2014-07-07 16:00:00,23,31.0,1001.0,35.78,0,0,191.0
2014-07-07 17:00:00,23,31.0,1000.0,40.7,0,0,193.0
2014-07-07 18:00:00,23,31.0,1000.0,43.83,0,0,192.0
2014-07-07 19:00:00,23,29.0,1000.0,46.96,0,0,189.0
2014-07-07 20:00:00,22,28.0,1000.0,50.09,0,0,188.0
2014-07-07 21:00:00,22,28.0,1001.0,53.22,0,0,223.0
2014-07-07 22:00:00,22,27.0,1000.0,56.35,0,0,239.0
2014-07-07 23:00:00,21,27.0,1000.0,58.14,0,0,235.0
2014-07-08 00:00:00,21,27.0,1001.0,0.89,0,0,196.0
2014-07-08 01:00:00,21,26.0,1000.0,1.79,0,0,180.0
2014-07-08 02:00:00,21,25.0,1000.0,0.89,0,0,192.0
2014-07-08 03:00:00,21,25.0,1000.0,1.79,0,0,187.0
2014-07-08 04:00:00,21,24.0,1000.0,0.89,0,0,164.0
2014-07-08 05:00:00,22,24.0,1000.0,1.78,0,0,156.0
2014-07-08 06:00:00,21,25.0,1001.0,0.89,0,0,163.0
2014-07-08 07:00:00,22,26.0,1002.0,1.79,0,0,144.0
2014-07-08 08:00:00,21,27.0,1002.0,3.58,0,0,137.0
2014-07-08 09:00:00,22,28.0,1002.0,5.37,0,0,131.0
2014-07-08 10:00:00,20,30.0,1003.0,4.92,0,0,115.0
2014-07-08 11:00:00,20,32.0,1003.0,3.13,0,0,68.0
2014-07-08 12:00:00,15,34.0,1003.0,5.81,0,0,26.0
2014-07-08 13:00:00,17,34.0,1002.0,10.73,0,0,16.0
2014-07-08 14:00:00,16,32.0,1002.0,4.02,0,0,15.0
2014-07-08 15:00:00,14,32.0,1002.0,3.13,0,0,10.0
2014-07-08 16:00:00,14,32.0,1002.0,3.13,0,0,13.0
2014-07-08 17:00:00,14,32.0,1002.0,1.79,0,0,11.0
2014-07-08 18:00:00,17,30.0,1002.0,0.89,0,0,8.0
2014-07-08 19:00:00,17,29.0,1002.0,1.78,0,0,10.0
2014-07-08 20:00:00,18,28.0,1003.0,2.67,0,0,16.0
2014-07-08 21:00:00,17,26.0,1004.0,0.89,0,0,49.0
2014-07-08 22:00:00,19,24.0,1004.0,1.78,0,0,45.0
2014-07-08 23:00:00,19,24.0,1004.0,2.67,0,0,42.0
2014-07-09 00:00:00,20,23.0,1004.0,0.89,0,0,55.0
2014-07-09 01:00:00,19,24.0,1004.0,1.78,0,0,53.0
2014-07-09 02:00:00,18,23.0,1004.0,1.79,0,0,85.0
2014-07-09 03:00:00,18,23.0,1004.0,3.58,0,0,37.0
2014-07-09 04:00:00,18,22.0,1005.0,6.71,0,0,19.0
2014-07-09 05:00:00,18,22.0,1005.0,8.5,0,0,21.0
2014-07-09 06:00:00,17,22.0,1005.0,11.63,0,0,16.0
2014-07-09 07:00:00,17,24.0,1005.0,14.76,0,0,17.0
2014-07-09 08:00:00,16,25.0,1006.0,17.89,0,0,17.0
2014-07-09 09:00:00,15,27.0,1006.0,22.81,0,0,16.0
2014-07-09 10:00:00,15,28.0,1006.0,3.13,0,0,11.0
2014-07-09 11:00:00,13,30.0,1006.0,7.15,0,0,11.0
2014-07-09 12:00:00,14,30.0,1005.0,3.13,0,0,14.0
2014-07-09 13:00:00,13,31.0,1004.0,1.79,0,0,9.0
2014-07-09 14:00:00,12,31.0,1004.0,3.58,0,0,8.0
2014-07-09 15:00:00,12,31.0,1003.0,0.89,0,0,10.0
2014-07-09 16:00:00,14,30.0,1003.0,1.79,0,0,14.0
2014-07-09 17:00:00,16,30.0,1003.0,0.89,0,0,14.0
2014-07-09 18:00:00,13,30.0,1002.0,3.13,0,0,22.0
2014-07-09 19:00:00,13,30.0,1002.0,7.15,0,0,32.0
2014-07-09 20:00:00,15,30.0,1002.0,8.94,0,0,36.0
2014-07-09 21:00:00,14,30.0,1002.0,12.07,0,0,29.0
2014-07-09 22:00:00,14,29.0,1002.0,13.86,0,0,31.0
2014-07-09 23:00:00,17,29.0,1002.0,1.79,0,0,35.0
2014-07-10 00:00:00,19,24.0,1002.0,2.68,0,0,34.0
2014-07-10 01:00:00,19,24.0,1001.0,0.89,0,0,28.0
2014-07-10 02:00:00,19,23.0,1001.0,0.89,0,0,52.0
2014-07-10 03:00:00,19,22.0,1001.0,0.89,0,0,70.0
2014-07-10 04:00:00,18,22.0,1001.0,0.89,0,0,52.0
2014-07-10 05:00:00,18,21.0,1001.0,2.68,0,0,39.0
2014-07-10 06:00:00,19,22.0,1001.0,4.47,0,0,31.0
2014-07-10 07:00:00,17,25.0,1002.0,7.6,0,0,25.0
2014-07-10 08:00:00,17,28.0,1002.0,10.73,0,0,25.0
2014-07-10 09:00:00,14,31.0,1001.0,12.52,0,0,28.0
2014-07-10 10:00:00,14,33.0,1001.0,14.31,0,0,28.0
2014-07-10 11:00:00,14,34.0,1001.0,1.79,0,0,25.0
2014-07-10 12:00:00,12,35.0,1000.0,1.79,0,0,15.0
2014-07-10 13:00:00,10,36.0,999.0,3.58,0,0,17.0
2014-07-10 14:00:00,11,37.0,998.0,7.6,0,0,18.0
2014-07-10 15:00:00,11,38.0,998.0,11.62,0,0,35.0
2014-07-10 16:00:00,12,37.0,998.0,16.54,0,0,17.0
2014-07-10 17:00:00,12,36.0,997.0,21.46,0,0,17.0
2014-07-10 18:00:00,13,35.0,997.0,26.38,0,0,18.0
2014-07-10 19:00:00,13,34.0,997.0,31.3,0,0,24.0
2014-07-10 20:00:00,14,32.0,998.0,36.22,0,0,28.0
2014-07-10 21:00:00,15,31.0,998.0,41.14,0,0,31.0
2014-07-10 22:00:00,15,30.0,998.0,46.95,0,0,40.0
2014-07-10 23:00:00,16,29.0,999.0,48.74,0,0,42.0
2014-07-11 00:00:00,16,27.0,998.0,49.63,0,0,48.0
2014-07-11 01:00:00,18,25.0,998.0,0.89,0,0,52.0
2014-07-11 02:00:00,18,23.0,998.0,1.78,0,0,53.0
2014-07-11 03:00:00,18,22.0,999.0,0.89,0,0,58.0
2014-07-11 04:00:00,19,22.0,999.0,2.68,0,0,58.0
2014-07-11 05:00:00,18,23.0,1000.0,1.79,0,0,64.0
2014-07-11 06:00:00,18,23.0,1000.0,4.92,0,0,61.0
2014-07-11 07:00:00,15,28.0,1000.0,8.94,0,0,41.0
2014-07-11 08:00:00,14,29.0,1001.0,4.02,0,0,35.0
2014-07-11 09:00:00,13,31.0,1001.0,8.04,0,0,18.0
2014-07-11 10:00:00,13,32.0,1001.0,11.17,0,0,11.0
2014-07-11 11:00:00,14,33.0,1000.0,0.89,0,0,13.0
2014-07-11 12:00:00,14,34.0,1000.0,3.13,0,0,12.0
2014-07-11 13:00:00,14,35.0,999.0,3.13,0,0,9.0
2014-07-11 14:00:00,14,36.0,999.0,4.92,0,0,9.0
2014-07-11 15:00:00,12,34.0,999.0,4.02,0,0,16.0
2014-07-11 16:00:00,13,35.0,999.0,3.13,0,0,13.0
2014-07-11 17:00:00,13,35.0,999.0,0.89,0,0,16.0
2014-07-11 18:00:00,14,34.0,999.0,1.79,0,0,9.0
2014-07-11 19:00:00,14,32.0,999.0,4.92,0,0,18.0
2014-07-11 20:00:00,16,28.0,1000.0,0.89,0,0,28.0
2014-07-11 21:00:00,17,27.0,1000.0,1.78,0,0,32.0
2014-07-11 22:00:00,17,27.0,1001.0,2.67,0,0,33.0
2014-07-11 23:00:00,18,26.0,1001.0,3.56,0,0,35.0
2014-07-12 00:00:00,14,28.0,1002.0,3.13,0,0,46.0
2014-07-12 01:00:00,14,27.0,1002.0,0.89,0,0,19.0
2014-07-12 02:00:00,16,24.0,1002.0,1.79,0,0,21.0
2014-07-12 03:00:00,13,26.0,1003.0,5.81,0,0,9.0
2014-07-12 04:00:00,11,26.0,1003.0,9.83,0,0,12.0
2014-07-12 05:00:00,12,24.0,1003.0,13.85,0,0,9.0
2014-07-12 06:00:00,12,25.0,1003.0,16.98,0,0,10.0
2014-07-12 07:00:00,13,26.0,1004.0,21.0,0,0,12.0
2014-07-12 08:00:00,12,27.0,1004.0,25.02,0,0,10.0
2014-07-12 09:00:00,12,28.0,1004.0,29.04,0,0,10.0
2014-07-12 10:00:00,12,30.0,1004.0,33.96,0,0,9.0
2014-07-12 11:00:00,12,31.0,1004.0,37.98,0,0,7.0
2014-07-12 12:00:00,11,32.0,1003.0,42.0,0,0,6.0
2014-07-12 13:00:00,11,33.0,1002.0,45.13,0,0,0.0
2014-07-12 14:00:00,10,33.0,1001.0,3.13,0,0,0.0
2014-07-12 15:00:00,10,34.0,1001.0,7.15,0,0,0.0
2014-07-12 16:00:00,10,34.0,1000.0,10.28,0,0,0.0
2014-07-12 17:00:00,10,34.0,1000.0,13.41,0,0,0.0
2014-07-12 18:00:00,11,33.0,1000.0,15.2,0,0,12.0
2014-07-12 19:00:00,12,31.0,1000.0,18.33,0,0,17.0
2014-07-12 20:00:00,12,29.0,1001.0,20.12,0,0,16.0
2014-07-12 21:00:00,11,30.0,1002.0,1.79,0,0,19.0
2014-07-12 22:00:00,12,31.0,1002.0,1.79,0,0,22.0
2014-07-12 23:00:00,15,27.0,1003.0,3.58,0,0,20.0
2014-07-13 00:00:00,16,24.0,1003.0,4.47,0,0,36.0
2014-07-13 01:00:00,15,23.0,1002.0,3.13,0,0,35.0
2014-07-13 02:00:00,15,25.0,1002.0,3.13,0,0,30.0
2014-07-13 03:00:00,15,22.0,1003.0,3.13,0,0,13.0
2014-07-13 04:00:00,14,21.0,1003.0,6.26,0,0,19.0
2014-07-13 05:00:00,14,22.0,1003.0,3.13,0,0,20.0
2014-07-13 06:00:00,15,25.0,1003.0,0.89,0,0,18.0
2014-07-13 07:00:00,14,26.0,1004.0,4.02,0,0,17.0
2014-07-13 08:00:00,13,28.0,1004.0,7.15,0,0,17.0
2014-07-13 09:00:00,14,29.0,1004.0,3.13,0,0,10.0
2014-07-13 10:00:00,13,32.0,1003.0,3.13,0,0,13.0
2014-07-13 11:00:00,13,34.0,1003.0,6.26,0,0,13.0
2014-07-13 12:00:00,12,34.0,1002.0,9.39,0,0,10.0
2014-07-13 13:00:00,11,35.0,1001.0,3.13,0,0,10.0
2014-07-13 14:00:00,12,36.0,1001.0,4.92,0,0,12.0
2014-07-13 15:00:00,12,36.0,1000.0,6.71,0,0,11.0
2014-07-13 16:00:00,14,31.0,1001.0,11.18,0,1,9.0
2014-07-13 17:00:00,12,32.0,1000.0,16.1,0,2,20.0
2014-07-13 18:00:00,14,30.0,1000.0,3.13,0,0,21.0
2014-07-13 19:00:00,15,30.0,1001.0,6.26,0,0,20.0
2014-07-13 20:00:00,17,26.0,1001.0,0.89,0,0,26.0
2014-07-13 21:00:00,17,25.0,1002.0,0.89,0,0,35.0
2014-07-13 22:00:00,17,24.0,1002.0,1.78,0,0,58.0
2014-07-13 23:00:00,18,23.0,1002.0,2.67,0,0,45.0
2014-07-14 00:00:00,17,23.0,1003.0,1.79,0,0,50.0
2014-07-14 01:00:00,18,22.0,1002.0,0.89,0,0,58.0
2014-07-14 02:00:00,18,22.0,1002.0,0.89,0,0,44.0
2014-07-14 03:00:00,17,21.0,1002.0,2.68,0,0,46.0
2014-07-14 04:00:00,17,21.0,1002.0,3.57,0,0,31.0
2014-07-14 05:00:00,17,20.0,1003.0,6.7,0,0,23.0
2014-07-14 06:00:00,17,22.0,1003.0,9.83,0,0,21.0
2014-07-14 07:00:00,17,24.0,1003.0,11.62,0,0,24.0
2014-07-14 08:00:00,16,27.0,1003.0,3.13,0,0,19.0
2014-07-14 09:00:00,16,29.0,1003.0,6.26,0,0,22.0
2014-07-14 10:00:00,14,31.0,1003.0,9.39,0,0,18.0
2014-07-14 11:00:00,14,33.0,1003.0,1.79,0,0,19.0
2014-07-14 12:00:00,14,34.0,1002.0,3.58,0,0,21.0
2014-07-14 13:00:00,15,35.0,1002.0,3.13,0,0,22.0
2014-07-14 14:00:00,14,35.0,1002.0,7.15,0,0,29.0
2014-07-14 15:00:00,14,36.0,1001.0,10.28,0,0,36.0
2014-07-14 16:00:00,15,36.0,1001.0,13.41,0,0,39.0
2014-07-14 17:00:00,15,36.0,1000.0,16.54,0,0,36.0
2014-07-14 18:00:00,15,35.0,1001.0,19.67,0,0,42.0
2014-07-14 19:00:00,18,32.0,1001.0,20.56,0,0,38.0
2014-07-14 20:00:00,18,29.0,1001.0,0.89,0,0,36.0
2014-07-14 21:00:00,15,31.0,1002.0,5.81,0,0,30.0
2014-07-14 22:00:00,13,29.0,1002.0,4.02,0,0,15.0
2014-07-14 23:00:00,16,28.0,1002.0,7.15,0,0,19.0
2014-07-15 00:00:00,17,28.0,1003.0,3.13,0,0,30.0
2014-07-15 01:00:00,17,27.0,1005.0,10.28,0,0,60.0
2014-07-15 02:00:00,15,26.0,1004.0,18.33,0,0,40.0
2014-07-15 03:00:00,15,26.0,1004.0,23.25,0,0,29.0
2014-07-15 04:00:00,15,25.0,1004.0,26.38,0,0,35.0
2014-07-15 05:00:00,16,24.0,1004.0,30.4,0,0,40.0
2014-07-15 06:00:00,17,23.0,1004.0,0.89,0,0,42.0
2014-07-15 07:00:00,16,25.0,1004.0,1.78,0,0,37.0
2014-07-15 08:00:00,17,26.0,1004.0,3.13,0,0,44.0
2014-07-15 09:00:00,17,27.0,1004.0,1.79,0,0,49.0
2014-07-15 10:00:00,18,29.0,1004.0,3.13,0,0,50.0
2014-07-15 11:00:00,18,30.0,1004.0,7.15,0,0,52.0
2014-07-15 12:00:00,17,31.0,1004.0,10.28,0,0,50.0
2014-07-15 13:00:00,17,31.0,1004.0,15.2,0,0,52.0
2014-07-15 14:00:00,17,31.0,1003.0,20.12,0,0,50.0
2014-07-15 15:00:00,17,32.0,1003.0,24.14,0,0,55.0
2014-07-15 16:00:00,17,32.0,1002.0,29.06,0,0,57.0
2014-07-15 17:00:00,17,32.0,1002.0,33.98,0,0,45.0
2014-07-15 18:00:00,17,31.0,1002.0,38.9,0,0,51.0
2014-07-15 19:00:00,17,30.0,1002.0,42.92,0,0,49.0
2014-07-15 20:00:00,18,30.0,1003.0,47.84,0,0,54.0
2014-07-15 21:00:00,20,28.0,1003.0,51.86,0,1,62.0
2014-07-15 22:00:00,21,26.0,1003.0,53.65,0,2,73.0
2014-07-15 23:00:00,20,27.0,1004.0,56.78,0,0,81.0
2014-07-16 00:00:00,20,27.0,1004.0,1.79,0,0,93.0
2014-07-16 01:00:00,20,24.0,1003.0,1.79,0,0,108.0
2014-07-16 02:00:00,20,24.0,1003.0,1.79,0,0,112.0
2014-07-16 03:00:00,21,24.0,1003.0,3.58,0,0,113.0
2014-07-16 04:00:00,21,24.0,1003.0,0.89,0,0,85.0
2014-07-16 05:00:00,21,24.0,1003.0,1.79,0,0,90.0
2014-07-16 06:00:00,21,24.0,1004.0,0.89,0,0,85.0
2014-07-16 07:00:00,21,25.0,1004.0,1.79,0,0,121.0
2014-07-16 08:00:00,21,26.0,1004.0,1.79,0,0,130.0
2014-07-16 09:00:00,22,27.0,1004.0,0.89,0,0,133.0
2014-07-16 10:00:00,21,27.0,1005.0,1.78,0,0,148.0
2014-07-16 11:00:00,22,27.0,1004.0,1.79,0,1,160.0
2014-07-16 12:00:00,21,27.0,1005.0,0.89,0,2,159.0
2014-07-16 13:00:00,23,26.0,1003.0,1.79,0,3,172.0
2014-07-16 14:00:00,22,29.0,1002.0,1.79,0,0,142.0
2014-07-16 15:00:00,22,30.0,1002.0,3.13,0,0,146.0
2014-07-16 16:00:00,22,31.0,1002.0,6.26,0,0,134.0
2014-07-16 17:00:00,21,28.0,1002.0,13.41,0,0,111.0
2014-07-16 18:00:00,20,27.0,1002.0,17.43,0,0,90.0
2014-07-16 19:00:00,20,26.0,1003.0,21.45,0,1,60.0
2014-07-16 20:00:00,21,24.0,1004.0,24.58,0,2,60.0
2014-07-16 21:00:00,20,24.0,1005.0,26.37,0,0,70.0
2014-07-16 22:00:00,21,23.0,1005.0,0.89,0,0,80.0
2014-07-16 23:00:00,20,22.0,1006.0,1.79,0,0,74.0
2014-07-17 00:00:00,19,22.0,1004.0,0.89,0,0,64.0
2014-07-17 01:00:00,20,23.0,1006.0,3.13,0,0,82.0
2014-07-17 02:00:00,20,23.0,1005.0,1.79,0,0,111.0
2014-07-17 03:00:00,20,23.0,1005.0,1.79,0,0,112.0
2014-07-17 04:00:00,20,23.0,1005.0,1.79,0,0,128.0
2014-07-17 05:00:00,20,23.0,1006.0,0.89,0,0,126.0
2014-07-17 06:00:00,21,23.0,1006.0,1.34,0,0,147.0
2014-07-17 07:00:00,20,24.0,1006.0,2.23,0,0,135.0
2014-07-17 08:00:00,21,24.0,1006.0,3.12,0,0,142.0
2014-07-17 09:00:00,21,26.0,1006.0,1.79,0,0,144.0
2014-07-17 10:00:00,21,26.0,1006.0,1.79,0,0,142.0
2014-07-17 11:00:00,21,28.0,1006.0,3.58,0,0,139.0
2014-07-17 12:00:00,21,28.0,1006.0,5.37,0,0,129.0
2014-07-17 13:00:00,21,29.0,1005.0,9.39,0,0,132.0
2014-07-17 14:00:00,22,28.0,1005.0,14.31,0,0,130.0
2014-07-17 15:00:00,22,28.0,1005.0,17.44,0,0,162.0
2014-07-17 16:00:00,22,28.0,1005.0,19.23,0,0,162.0
2014-07-17 17:00:00,22,28.0,1005.0,0.89,0,0,163.0
2014-07-17 18:00:00,22,28.0,1005.0,1.78,0,0,152.0
2014-07-17 19:00:00,23,28.0,1006.0,2.67,0,0,150.0
2014-07-17 20:00:00,22,26.0,1006.0,3.56,0,0,160.0
2014-07-17 21:00:00,23,26.0,1007.0,0.89,0,0,172.0
2014-07-17 22:00:00,23,26.0,1007.0,1.78,0,0,188.0
2014-07-17 23:00:00,23,26.0,1007.0,0.89,0,0,195.0
2014-07-18 00:00:00,23,26.0,1006.0,1.79,0,0,220.0
2014-07-18 01:00:00,23,25.0,1006.0,0.89,0,0,191.0
2014-07-18 02:00:00,22,26.0,1006.0,3.13,0,0,154.0
2014-07-18 03:00:00,21,25.0,1007.0,0.89,0,0,158.0
2014-07-18 04:00:00,21,25.0,1007.0,2.68,0,0,131.0
2014-07-18 05:00:00,21,24.0,1007.0,0.45,0,0,128.0
2014-07-18 06:00:00,22,25.0,1007.0,0.89,0,0,123.0
2014-07-18 07:00:00,21,25.0,1008.0,2.68,0,0,112.0
2014-07-18 08:00:00,21,26.0,1008.0,4.47,0,0,122.0
2014-07-18 09:00:00,22,28.0,1008.0,7.6,0,0,113.0
2014-07-18 10:00:00,22,29.0,1008.0,9.39,0,0,109.0
2014-07-18 11:00:00,23,30.0,1008.0,11.18,0,0,120.0
2014-07-18 12:00:00,23,31.0,1007.0,1.79,0,0,125.0
